customerid,contract_key,payment_method_key,service_key,churn_reason_key,count,tenure_months,monthly_charges,total_charges,churn_value,churn_score,cltv,is_churned,is_month_to_month,revenue_at_risk
2809-ZMYOQ,2,3,269,16,1,32,101.35,3334.9,0,72,4341,False,True,0.0
5084-OOVCJ,2,2,101,16,1,17,55.35,920.5,0,57,5465,False,True,0.0
0254-WWRKD,3,2,81,16,1,67,50.55,3431.75,0,51,5122,False,False,0.0
7727-SHVZV,1,1,193,16,1,9,19.5,150.35,0,54,4883,False,True,0.0
5339-PXDVH,1,3,292,16,1,4,90.65,367.95,0,70,3559,False,True,0.0
2205-LPVGL,4,1,310,16,1,58,89.85,5125.75,0,58,5035,False,False,0.0
8782-NUUOL,3,4,112,16,1,60,79.0,4801.1,0,43,4807,False,False,0.0
7601-WFVZV,1,4,193,16,1,1,19.55,19.55,0,79,3718,False,True,0.0
4609-KNNWG,5,4,193,16,1,27,19.9,550.1,0,49,4870,False,False,0.0
4868-AADLV,4,3,321,16,1,66,116.25,7862.25,0,31,4578,False,False,0.0
9529-OFXHY,2,1,292,16,1,15,87.75,1242.2,0,61,5415,False,True,0.0
2669-QVCRG,2,2,290,16,1,41,81.3,3190.65,0,62,2299,False,True,0.0
2478-EEWWM,2,3,4,16,1,59,44.3,2666.75,0,28,5905,False,True,0.0
9174-IHETN,5,2,129,16,1,50,70.35,3533.6,0,50,5521,False,False,0.0
2233-TXSIU,3,2,43,16,1,17,44.45,792.15,0,73,3522,False,False,0.0
9644-UMGQA,2,3,97,16,1,6,49.15,295.65,0,43,4076,False,True,0.0
3256-EZDBI,2,2,17,16,1,51,29.45,1459.35,0,80,6285,False,True,0.0
0419-YAAPX,2,2,147,16,1,49,85.3,4297.95,0,71,4696,False,True,0.0
0872-CASZJ,4,4,231,16,1,59,69.1,4096.9,0,29,4765,False,False,0.0
4726-DLWQN,2,1,244,16,1,50,70.35,3454.6,0,30,5596,False,True,0.0
8164-OCKUJ,5,4,193,16,1,59,20.6,1286.0,0,55,6325,False,False,0.0
3094-JOJAI,1,4,258,16,1,18,74.15,1387.0,0,49,2643,False,True,0.0
9494-MRNYX,1,3,258,16,1,10,75.05,786.3,0,23,3399,False,True,0.0
2599-CZABP,3,3,65,16,1,14,44.6,641.25,0,51,4612,False,False,0.0
7945-PRBVF,5,1,193,16,1,35,21.45,705.45,0,71,3967,False,False,0.0
4544-RXFMG,4,4,65,16,1,8,43.45,345.5,0,50,4184,False,False,0.0
0859-YGKFW,3,1,193,16,1,18,20.05,345.9,0,63,4458,False,False,0.0
1150-FTQGN,3,1,308,16,1,60,94.15,5811.8,0,60,6399,False,False,0.0
7196-LIWRH,5,4,193,16,1,6,19.55,124.45,0,61,5980,False,False,0.0
5448-VWNAM,2,4,248,16,1,19,75.9,1375.6,0,69,4198,False,True,0.0
1177-XZBJL,3,1,246,16,1,53,64.15,3491.55,0,45,5570,False,False,0.0
3518-FSTWG,6,1,317,16,1,72,109.55,7920.7,0,59,4086,False,False,0.0
9330-VOFSZ,6,2,289,16,1,60,110.8,6640.7,0,79,5942,False,False,0.0
0939-EREMR,1,4,77,16,1,13,53.45,718.1,0,40,4335,False,True,0.0
9389-ACWBI,1,2,129,16,1,5,69.95,320.4,0,73,3850,False,True,0.0
3644-QXEHN,1,3,140,16,1,13,97.0,1334.45,0,35,5282,False,True,0.0
2911-IJORQ,4,1,257,16,1,37,90.6,3358.65,0,26,2546,False,False,0.0
5921-NGYRH,2,4,161,16,1,64,73.55,4764.0,0,50,5018,False,True,0.0
5998-DZLYR,6,1,279,16,1,61,94.35,5703.0,0,48,4676,False,False,0.0
3985-HOYPM,3,4,193,16,1,26,19.4,525.55,0,71,4602,False,False,0.0
9548-LERKT,5,4,193,16,1,24,19.75,483.15,0,34,3455,False,False,0.0
6576-FBXOJ,3,3,16,16,1,17,54.6,934.8,0,22,4590,False,False,0.0
4310-KEDTB,2,4,9,16,1,26,29.8,786.5,0,27,3746,False,True,0.0
4062-HBMOS,2,3,285,16,1,52,103.05,5364.8,0,80,5432,False,True,0.0
2676-ISHSF,1,4,193,16,1,1,20.3,20.3,0,46,5203,False,True,0.0
9236-NDUCW,5,4,37,16,1,21,35.1,770.4,0,25,2991,False,False,0.0
4753-PADAS,4,1,285,16,1,67,105.7,6816.95,0,68,5027,False,False,0.0
6103-QCKFX,1,1,101,16,1,44,56.25,2419.55,0,28,3918,False,True,0.0
7781-EWARA,3,3,32,16,1,70,60.35,4138.7,0,56,4122,False,False,0.0
7018-FPXHH,6,1,121,16,1,56,59.8,3457.45,0,72,4964,False,False,0.0
0572-ZJKLT,5,4,303,16,1,46,99.65,4630.2,0,58,4736,False,False,0.0
5135-RDDQL,6,1,97,16,1,63,50.65,3221.25,0,36,4847,False,False,0.0
1353-LJWEM,2,3,93,16,1,11,60.9,688.5,0,58,2726,False,True,0.0
1794-SWWKL,2,1,206,16,1,15,59.65,867.1,0,75,3974,False,True,0.0
6166-YIPFO,6,3,64,16,1,72,64.7,4746.05,0,36,6075,False,False,0.0
9332-GYWLO,1,3,67,16,1,6,54.85,355.1,0,80,5729,False,True,0.0
4184-VODJZ,4,3,275,16,1,63,91.35,5764.7,0,47,4512,False,False,0.0
1092-WPIVQ,5,4,322,16,1,18,25.1,428.45,0,55,3675,False,False,0.0
7233-IOQNP,1,1,37,16,1,43,34.0,1505.35,0,74,5409,False,True,0.0
2834-JKOOW,3,4,61,16,1,15,45.9,693.45,0,51,3572,False,False,0.0
2400-FEQME,5,4,193,16,1,55,20.5,1177.95,0,25,5011,False,False,0.0
4957-SREEC,5,2,193,16,1,70,20.35,1458.1,0,69,5748,False,False,0.0
0230-UBYPQ,3,1,37,16,1,63,36.1,2298.9,0,48,5089,False,False,0.0
4923-ADWXJ,2,1,86,16,1,25,65.8,1679.65,0,66,3962,False,True,0.0
1763-KUAAW,3,1,193,16,1,18,20.35,369.6,0,30,4713,False,False,0.0
1104-TNLZA,2,3,281,16,1,28,105.8,2998.0,0,73,4174,False,True,0.0
5195-KPUNQ,4,4,182,16,1,53,96.75,5206.55,0,58,4766,False,False,0.0
3439-GVUSX,1,4,1,16,1,1,24.4,24.4,0,80,4570,False,True,0.0
5949-HGVJL,2,3,88,16,1,26,73.05,1959.5,0,46,2753,False,True,0.0
5203-XEHAX,3,3,114,16,1,34,64.35,2053.05,0,48,3445,False,False,0.0
1635-HDGFT,5,4,193,16,1,19,20.5,398.55,0,69,4855,False,False,0.0
8050-XGRVL,3,2,105,16,1,62,54.75,3425.35,0,71,5010,False,False,0.0
9828-QHFBK,2,3,97,16,1,24,51.15,1275.7,0,35,5796,False,True,0.0
3908-MKIMJ,6,3,57,16,1,68,41.95,2965.75,0,34,5607,False,False,0.0
5012-YSPJJ,1,4,77,16,1,31,54.35,1647.0,0,41,3615,False,True,0.0
6728-VOIFY,4,3,148,16,1,63,96.0,6109.75,0,80,5016,False,False,0.0
4891-NLUBA,6,1,32,16,1,61,61.45,3751.15,0,20,5063,False,False,0.0
8969-PRHFK,3,4,193,16,1,18,19.65,411.25,0,32,4695,False,False,0.0
0661-KQHNK,3,2,193,16,1,6,19.0,105.5,0,46,5518,False,False,0.0
8709-KRDVL,2,3,277,16,1,33,100.0,3320.6,0,76,4643,False,True,0.0
1427-VERSM,2,3,144,16,1,56,98.7,5669.5,0,44,5141,False,True,0.0
9801-NOSHQ,3,4,193,16,1,23,19.8,465.45,0,49,3058,False,False,0.0
6339-YPSAH,2,3,137,16,1,9,73.8,704.3,0,52,4895,False,True,0.0
2159-TURXX,1,2,193,16,1,5,20.05,95.55,0,51,2483,False,True,0.0
1548-FEHVL,2,3,309,16,1,61,106.2,6375.2,0,74,6298,False,True,0.0
3795-CAWEX,6,2,321,16,1,70,116.55,8152.3,0,40,6116,False,False,0.0
6215-NQCPY,2,3,293,16,1,15,99.7,1566.75,0,60,4157,False,True,0.0
5647-URDKA,5,4,193,16,1,8,19.7,130.25,0,29,5962,False,False,0.0
2229-DPMBI,5,4,193,16,1,8,19.5,162.15,0,58,3598,False,False,0.0
9626-WEQRM,2,4,33,16,1,4,29.15,110.05,0,78,2657,False,True,0.0
2188-SXWVT,3,4,113,16,1,34,55.0,1885.15,0,46,4027,False,False,0.0
6258-PVZWJ,6,2,257,16,1,68,90.8,6302.85,0,69,4265,False,False,0.0
1094-BKOSX,3,1,30,16,1,45,51.0,2264.5,0,22,4534,False,False,0.0
6969-MVBAI,2,3,268,16,1,9,90.1,816.8,0,48,2893,False,True,0.0
2978-XXSOG,2,4,230,16,1,22,59.05,1253.5,0,47,3995,False,True,0.0
2342-CKIAO,1,4,193,16,1,2,20.3,41.2,0,24,5074,False,True,0.0
6953-PBDIN,5,1,224,16,1,70,72.95,5265.55,0,70,6466,False,False,0.0
3898-BSJYF,3,2,239,16,1,10,73.55,693.3,0,29,4434,False,False,0.0
3938-YFPXD,5,2,241,16,1,72,84.3,5997.1,0,35,6012,False,False,0.0
7696-AMHOD,3,2,92,16,1,49,78.0,3824.2,0,69,4200,False,False,0.0
2453-SAFNS,3,4,216,16,1,54,72.1,3886.05,0,47,4277,False,False,0.0
9558-IHEZX,6,2,317,16,1,71,106.75,7283.25,0,32,5610,False,False,0.0
9617-UDPEU,4,4,193,16,1,22,19.25,412.55,0,52,2691,False,False,0.0
6340-DACFT,5,2,193,16,1,50,20.55,1070.25,0,34,4878,False,False,0.0
4955-VCWBI,3,4,193,16,1,43,20.0,817.95,0,76,4882,False,False,0.0
6813-GZQCG,6,2,322,16,1,45,24.65,1171.3,0,63,2194,False,False,0.0
7426-GSWPO,2,1,309,16,1,64,103.5,6548.65,0,63,5125,False,True,0.0
3389-KTRXV,5,4,322,16,1,23,23.85,625.65,0,78,5945,False,False,0.0
3118-UHVVQ,5,2,322,16,1,68,25.8,1911.5,0,21,4747,False,False,0.0
3205-MXZRA,3,2,71,16,1,26,59.45,1507.0,0,41,2074,False,False,0.0
8317-BVKSO,2,3,193,16,1,14,20.05,299.3,0,32,5728,False,True,0.0
5702-KVQRD,6,3,112,16,1,71,82.55,5832.65,0,68,4668,False,False,0.0
0083-PIVIK,3,3,256,16,1,64,81.25,5567.55,0,67,4761,False,False,0.0
6169-PGNCD,6,2,127,16,1,57,74.3,4166.35,0,54,5741,False,False,0.0
4909-JOUPP,5,2,289,16,1,72,109.7,7898.45,0,32,4319,False,False,0.0
4657-FWVFY,2,2,284,16,1,40,96.35,3915.4,0,52,2004,False,True,0.0
2257-BOVXD,2,2,200,16,1,14,66.6,979.5,0,36,3516,False,True,0.0
7729-JTEEC,2,3,65,16,1,2,44.5,90.05,0,49,5456,False,True,0.0
9696-RMYBA,2,4,131,16,1,5,80.1,398.55,0,22,5225,False,True,0.0
8690-UPCZI,3,1,232,16,1,29,69.05,1958.45,0,33,4459,False,False,0.0
9770-LXDBK,1,4,193,16,1,3,20.4,63.15,0,21,5695,False,True,0.0
4086-WITJG,5,2,193,16,1,71,19.7,1301.1,0,30,4808,False,False,0.0
8344-WFMFH,2,3,81,16,1,9,50.1,484.05,0,56,4738,False,True,0.0
8822-KNBHV,4,2,253,16,1,48,83.45,3887.85,0,58,4250,False,False,0.0
8404-FYDIB,2,2,306,16,1,26,86.65,2208.75,0,54,4469,False,True,0.0
2791-SFVEW,1,1,193,16,1,9,20.15,238.15,0,27,3772,False,True,0.0
6762-NSODU,5,2,193,16,1,46,19.4,958.15,0,77,4630,False,False,0.0
9888-ZCUMM,6,1,48,16,1,64,60.05,3845.45,0,77,4120,False,False,0.0
1074-WVEVG,3,4,193,16,1,59,20.35,1267.0,0,57,5757,False,False,0.0
9979-RGMZT,4,4,148,16,1,7,94.05,633.45,0,38,5545,False,False,0.0
6437-UDQJM,6,2,253,16,1,72,84.1,6129.65,0,62,4999,False,False,0.0
1226-IENZN,2,3,130,16,1,16,78.75,1218.25,0,74,4351,False,True,0.0
2108-GLPQB,1,2,202,16,1,25,55.55,1405.3,0,49,2950,False,True,0.0
5474-LAMUQ,3,4,193,16,1,24,20.1,533.9,0,69,5689,False,False,0.0
3468-DRVQJ,3,3,244,16,1,10,70.3,676.15,0,36,5496,False,False,0.0
1122-YJBCS,4,2,113,16,1,69,53.65,3804.4,0,55,6092,False,False,0.0
4990-ALDGW,5,4,193,16,1,57,20.75,1118.8,0,60,6271,False,False,0.0
4816-OKWNX,4,1,160,16,1,50,103.4,5236.4,0,68,5437,False,False,0.0
3315-IKYZQ,3,4,47,16,1,28,50.8,1386.8,0,45,3240,False,False,0.0
4747-LCAQL,2,4,120,16,1,25,79.0,1902.0,0,52,5263,False,True,0.0
3411-WLRSQ,2,1,145,16,1,3,74.6,239.05,0,57,3711,False,True,0.0
0898-XCGTF,4,1,261,16,1,61,96.5,5673.7,0,49,5926,False,False,0.0
8006-PYCSW,1,4,193,16,1,2,20.1,39.8,0,65,2051,False,True,0.0
8249-THVEC,3,4,193,16,1,51,19.4,997.75,0,73,4025,False,False,0.0
8722-PRFDV,5,2,108,16,1,71,77.55,5574.35,0,27,5097,False,False,0.0
2164-SOQXL,1,4,193,16,1,20,20.05,406.05,0,43,2698,False,True,0.0
4020-KIUDI,1,2,193,16,1,6,19.85,138.85,0,42,2186,False,True,0.0
5850-BDWCY,1,4,193,16,1,6,20.2,123.65,0,26,5029,False,True,0.0
2038-YSEZE,1,4,246,16,1,29,67.45,1801.1,0,65,3152,False,True,0.0
0827-ITJPH,6,2,193,16,1,36,18.55,689.0,0,28,5703,False,False,0.0
8799-OXZMD,2,4,9,16,1,28,29.75,790.7,0,67,5463,False,True,0.0
1705-GUHPV,5,4,322,16,1,63,24.2,1618.2,0,64,4948,False,False,0.0
4779-ZGICK,5,4,322,16,1,48,23.55,1173.35,0,66,5019,False,False,0.0
0048-PIHNL,3,1,193,16,1,49,20.45,900.9,0,20,6061,False,False,0.0
3967-KXAPS,5,2,257,16,1,72,92.3,6719.9,0,56,5136,False,False,0.0
3704-IEAXF,5,2,24,16,1,72,53.65,3784.0,0,47,5498,False,False,0.0
6810-VCAEX,3,2,53,16,1,47,39.65,1798.65,0,26,4670,False,False,0.0
0674-EYYZV,2,3,67,16,1,1,54.65,54.65,0,74,5882,False,True,0.0
4480-MBMLB,4,1,285,16,1,36,104.8,3886.45,0,68,5319,False,False,0.0
1395-OFUWC,1,2,17,16,1,43,29.3,1224.05,0,70,4741,False,True,0.0
0822-QGCXA,1,3,225,16,1,27,83.85,2310.2,0,35,5907,False,True,0.0
2832-KJCRD,2,3,273,16,1,38,103.65,3988.5,0,47,2511,False,True,0.0
3588-WSTTJ,2,3,293,16,1,35,99.05,3554.6,0,63,3484,False,True,0.0
4075-WKNIU,5,4,224,16,1,0,73.35,0.0,0,44,2342,False,False,0.0
5090-EMGTC,6,4,152,16,1,59,100.05,6034.85,0,70,4521,False,False,0.0
2346-CZYIL,5,2,193,16,1,27,20.35,531.6,0,52,4962,False,False,0.0
3798-EPWRR,1,3,65,16,1,2,43.95,85.1,0,55,4057,False,True,0.0
6258-NGCNG,1,4,322,16,1,7,23.5,173.0,0,33,5508,False,True,0.0
4186-ZBUEW,4,4,215,16,1,36,70.7,2511.95,0,71,3566,False,False,0.0
5274-XHAKY,2,1,308,16,1,41,94.3,3893.6,0,43,2196,False,True,0.0
1442-BQPVU,1,3,17,16,1,13,29.15,357.15,0,71,2876,False,True,0.0
3978-YNKDD,5,2,193,16,1,19,20.85,467.5,0,43,2654,False,False,0.0
4940-KHCWD,5,1,53,16,1,60,37.7,2288.7,0,54,5148,False,False,0.0
9589-ABEPT,6,4,280,16,1,69,92.45,6460.55,0,56,4452,False,False,0.0
9388-ZEYVT,3,3,14,16,1,43,44.15,1931.3,0,42,2522,False,False,0.0
0305-SQECB,4,4,37,16,1,11,36.05,402.6,0,67,4265,False,False,0.0
7605-SNLQG,2,2,73,16,1,45,50.25,2221.55,0,44,2036,False,True,0.0
4670-TABXH,6,2,289,16,1,72,109.75,7758.9,0,71,5791,False,False,0.0
0064-SUDOG,5,1,193,16,1,12,20.3,224.5,0,57,5190,False,False,0.0
8561-NMTBD,4,2,289,16,1,67,112.35,7388.45,0,46,5427,False,False,0.0
5161-XEUVX,5,4,272,16,1,37,94.3,3460.95,0,49,2615,False,False,0.0
8292-FRFZQ,3,1,53,16,1,39,41.15,1700.9,0,67,3445,False,False,0.0
8591-NXRCV,2,1,239,16,1,41,74.65,3090.65,0,77,3859,False,True,0.0
7895-VONWT,2,3,12,16,1,25,48.25,1293.8,0,46,4284,False,True,0.0
4526-RMTLL,6,2,247,16,1,8,76.15,645.8,0,64,4457,False,False,0.0
6253-GNHWH,5,4,254,16,1,71,71.1,5224.95,0,57,6090,False,False,0.0
4566-NECEV,1,3,283,16,1,5,96.55,500.1,0,56,3787,False,True,0.0
8080-POTJR,4,2,237,16,1,30,79.3,2427.1,0,78,2655,False,False,0.0
6906-MPARY,4,2,150,16,1,40,89.6,3488.15,0,22,2524,False,False,0.0
3662-FXJFO,6,4,193,16,1,54,20.5,1035.7,0,30,5946,False,False,0.0
8107-RZLNV,6,1,285,16,1,72,106.3,7565.35,0,62,4634,False,False,0.0
0516-OOHAR,3,1,156,16,1,28,100.35,2799.0,0,50,3411,False,False,0.0
2027-CWDNU,2,3,134,16,1,18,85.6,1601.5,0,63,5968,False,True,0.0
9912-OMZDS,4,3,285,16,1,59,106.15,6256.2,0,51,5096,False,False,0.0
3733-ZEECP,2,3,69,16,1,22,51.1,1232.9,0,34,5329,False,True,0.0
7878-RTCZG,1,4,193,16,1,1,19.9,19.9,0,80,4050,False,True,0.0
2452-MRMZF,6,2,322,16,1,72,25.7,1937.4,0,21,5079,False,False,0.0
7103-IPXPJ,3,3,265,16,1,50,99.4,5059.75,0,75,6479,False,False,0.0
4342-HFXWS,3,1,111,16,1,48,69.7,3023.65,0,50,3442,False,False,0.0
3545-CNWRG,2,3,277,16,1,49,98.35,4889.2,0,39,4325,False,True,0.0
1785-BPHTP,1,3,139,16,1,28,85.45,2289.9,0,26,4022,False,True,0.0
4989-LIXVT,2,3,283,16,1,68,95.9,6503.2,0,68,5080,False,True,0.0
7315-WYOAW,1,3,265,16,1,13,100.75,1313.25,0,80,5985,False,True,0.0
1173-XZPYF,2,3,268,16,1,11,89.2,990.3,0,32,3734,False,True,0.0
2509-TFPJU,5,2,322,16,1,72,25.75,1864.2,0,24,4413,False,False,0.0
9530-GRMJG,6,3,225,16,1,70,84.1,5979.7,0,48,5568,False,False,0.0
6898-RBTLU,5,1,217,16,1,49,79.3,3902.45,0,59,6366,False,False,0.0
5481-NTDOH,4,2,301,16,1,67,107.05,7142.5,0,21,4126,False,False,0.0
2068-WWXQZ,5,1,193,16,1,46,20.05,902.0,0,38,2942,False,False,0.0
2061-VVFST,1,1,193,16,1,37,19.5,805.2,0,72,3924,False,True,0.0
0749-IRGQE,1,3,4,16,1,13,45.3,528.45,0,48,4118,False,True,0.0
2380-DAMQP,5,3,321,16,1,72,115.15,8349.7,0,67,4761,False,False,0.0
2256-YLYLP,6,1,80,16,1,68,72.95,4953.25,0,27,4499,False,False,0.0
1272-ILHFG,3,4,193,16,1,15,19.65,332.65,0,71,5928,False,False,0.0
0164-XAIRP,6,1,193,16,1,24,19.55,470.2,0,34,2511,False,False,0.0
5666-CYCYZ,2,3,263,16,1,24,89.55,2259.35,0,76,5352,False,True,0.0
4011-ARPHK,1,4,97,16,1,27,50.35,1411.35,0,77,5578,False,True,0.0
6365-HITVU,5,2,128,16,1,71,87.25,6328.7,0,38,4135,False,False,0.0
7558-IMLMT,6,4,193,16,1,67,20.8,1411.9,0,77,5626,False,False,0.0
9488-FYQAU,6,1,289,16,1,63,109.25,6841.4,0,78,5700,False,False,0.0
3590-TCXTB,1,4,193,16,1,1,20.35,20.35,0,56,2648,False,True,0.0
6994-KERXL,2,3,66,16,1,4,55.9,238.5,0,25,3545,False,True,0.0
1960-UOTYM,5,3,124,16,1,52,79.2,4016.3,0,22,4509,False,False,0.0
2740-JFBOK,2,3,322,16,1,10,24.0,226.55,0,71,5299,False,True,0.0
6500-JVEGC,3,1,316,16,1,68,101.35,7110.75,0,60,4941,False,False,0.0
5245-VDBUR,3,4,41,16,1,52,35.45,1958.95,0,47,5509,False,False,0.0
8469-SNFFH,3,1,256,16,1,70,79.4,5528.9,0,38,5991,False,False,0.0
2144-ESWKO,4,2,41,16,1,43,35.2,1463.7,0,70,5268,False,False,0.0
1241-FPMOF,5,4,193,16,1,52,19.65,1025.05,0,24,5157,False,False,0.0
9928-BZVLZ,5,4,46,16,1,12,49.85,552.1,0,20,3100,False,False,0.0
4114-QMKVN,3,1,243,16,1,56,68.75,3815.4,0,53,6494,False,False,0.0
2775-SEFEE,6,1,246,16,1,0,61.9,0.0,0,65,5188,False,False,0.0
9003-CPATH,1,3,266,16,1,42,79.9,3313.4,0,70,2583,False,True,0.0
1754-GKYPY,2,1,132,16,1,22,89.75,1938.9,0,23,4180,False,True,0.0
7956-XQWGU,2,2,193,16,1,27,19.4,460.25,0,25,5975,False,True,0.0
1591-MQJTP,4,1,299,16,1,51,93.65,4839.15,0,68,4163,False,False,0.0
2369-FEVNO,2,4,193,16,1,1,19.9,19.9,0,52,4590,False,True,0.0
7471-MQPOS,4,1,223,16,1,71,72.9,5139.65,0,54,6404,False,False,0.0
5115-SQAAU,6,1,322,16,1,69,25.6,1673.4,0,60,6053,False,False,0.0
9845-QOMAD,3,4,193,16,1,14,19.75,309.35,0,58,3958,False,False,0.0
7672-VFMXZ,1,3,101,16,1,57,55.7,3171.6,0,22,4607,False,True,0.0
9739-JLPQJ,5,2,321,16,1,72,117.5,8670.1,0,47,6009,False,False,0.0
9916-AYHTC,5,2,193,16,1,48,19.85,916.0,0,38,3779,False,False,0.0
3855-ONCAR,2,4,131,16,1,4,78.9,299.75,0,50,5775,False,True,0.0
1488-SYSFC,2,3,193,16,1,31,20.65,702.05,0,79,2990,False,True,0.0
0970-QXPXW,1,4,193,16,1,1,19.65,19.65,0,25,5454,False,True,0.0
3259-KNMRR,6,1,221,16,1,57,79.75,4438.2,0,79,5371,False,False,0.0
6120-RJKLU,6,2,112,16,1,62,79.95,4819.75,0,54,6488,False,False,0.0
9572-WUKSB,2,3,5,16,1,3,29.9,92.25,0,23,4416,False,True,0.0
5893-KCLGT,6,4,193,16,1,72,19.75,1567.0,0,78,5478,False,False,0.0
0076-LVEPS,2,4,61,16,1,29,45.0,1242.45,0,73,3290,False,True,0.0
3640-JQGJG,1,1,65,16,1,13,44.8,559.2,0,44,4680,False,True,0.0
1596-OQSPS,1,3,81,16,1,11,51.1,531.15,0,60,4467,False,True,0.0
9867-XOBQA,5,4,63,16,1,21,53.15,1183.2,0,29,3461,False,False,0.0
9546-KDTRB,1,1,322,16,1,19,24.7,465.85,0,46,3612,False,True,0.0
3174-RKMOW,2,3,289,16,1,35,109.95,3782.4,0,71,5721,False,True,0.0
1760-CAZHT,1,4,193,16,1,25,20.8,460.2,0,60,3274,False,True,0.0
8441-SHIPE,6,1,322,16,1,67,25.6,1790.35,0,34,5183,False,False,0.0
1320-GVNHT,6,2,317,16,1,72,108.4,7767.25,0,20,4419,False,False,0.0
1047-RNXZV,5,4,193,16,1,43,19.55,876.15,0,67,4871,False,False,0.0
3541-ZNUHK,2,3,306,16,1,55,85.1,4600.95,0,76,4026,False,True,0.0
8725-JEDFD,2,4,129,16,1,27,69.05,1793.25,0,27,3241,False,True,0.0
7562-UXTPG,2,4,129,16,1,13,70.15,886.7,0,56,2992,False,True,0.0
8071-SBTRN,6,4,317,16,1,70,111.15,7737.55,0,62,4240,False,False,0.0
6668-CNMFP,4,1,263,16,1,19,89.35,1686.85,0,57,4473,False,False,0.0
5626-MGTUK,2,1,292,16,1,20,89.1,1879.25,0,70,3027,False,True,0.0
5681-LLOEI,4,2,302,16,1,43,91.25,4013.8,0,30,5884,False,False,0.0
8212-DJRCH,2,4,170,16,1,5,90.35,434.5,0,66,4014,False,True,0.0
4323-OHFOW,4,1,281,16,1,70,105.55,7195.35,0,51,4605,False,False,0.0
4933-BSAIP,5,4,193,16,1,40,19.1,780.1,0,59,2056,False,False,0.0
2030-BTZRO,6,2,193,16,1,6,20.4,107.6,0,57,4628,False,False,0.0
1116-DXXDF,6,3,172,16,1,39,100.45,3801.7,0,45,2698,False,False,0.0
6563-VNPMN,2,1,181,16,1,45,85.7,3778.1,0,44,5397,False,True,0.0
2267-WTPYD,1,2,283,16,1,57,94.0,5438.95,0,49,6015,False,True,0.0
0270-THENM,5,1,254,16,1,72,69.85,5102.35,0,77,6233,False,False,0.0
4707-MAXGU,5,2,322,16,1,72,25.85,1872.2,0,45,5514,False,False,0.0
2710-WYVXG,5,4,118,16,1,3,71.1,213.35,0,41,3501,False,False,0.0
6300-BWMJX,1,3,272,16,1,59,93.35,5386.5,0,44,4814,False,True,0.0
7009-LGECI,2,1,97,16,1,4,50.55,235.65,0,78,4164,False,True,0.0
5022-KVDQT,2,3,266,16,1,27,81.3,2272.8,0,72,5158,False,True,0.0
7976-CICYS,2,2,193,16,1,4,20.7,83.75,0,76,3027,False,True,0.0
1036-GUDCL,2,2,120,16,1,60,79.05,4663.4,0,60,5275,False,True,0.0
2005-DWQZJ,5,4,193,16,1,8,19.05,201.7,0,47,3153,False,False,0.0
8148-WOCMK,5,2,193,16,1,8,19.6,125.0,0,67,3214,False,False,0.0
7815-PDTHL,6,4,193,16,1,35,20.2,684.4,0,45,3481,False,False,0.0
9173-IVZVP,5,4,193,16,1,53,20.9,1146.05,0,64,4254,False,False,0.0
9129-UXERG,2,2,281,16,1,18,103.6,1806.35,0,73,2094,False,True,0.0
3635-JBPSG,6,4,18,16,1,15,38.8,603.0,0,55,2118,False,False,0.0
7964-ZRKKG,4,1,276,16,1,67,88.4,5798.3,0,49,6251,False,False,0.0
6229-LSCKB,2,3,131,16,1,6,79.7,497.6,0,44,2893,False,True,0.0
1724-IQWNM,2,4,193,16,1,1,19.3,19.3,0,46,4136,False,True,0.0
8217-QYOHV,2,4,101,16,1,5,55.75,266.95,0,22,4545,False,True,0.0
5546-QUERU,4,4,193,16,1,13,19.95,257.0,0,70,5221,False,False,0.0
6897-UUBNU,1,4,151,16,1,29,89.65,2623.65,0,51,2681,False,True,0.0
6127-IYJOZ,2,4,65,16,1,1,45.85,45.85,0,56,5715,False,True,0.0
8930-XOTDP,1,4,67,16,1,18,55.95,1082.8,0,76,2035,False,True,0.0
5916-QEWPT,1,2,76,16,1,2,69.0,147.8,0,29,2798,False,True,0.0
5060-TQUQN,2,1,278,16,1,30,83.55,2570.2,0,31,3558,False,True,0.0
0531-XBKMM,5,1,246,16,1,66,65.7,4378.9,0,57,5058,False,False,0.0
8465-SBRXP,6,1,272,16,1,38,94.9,3616.25,0,33,2436,False,False,0.0
2408-PSJVE,2,4,93,16,1,44,61.9,2924.05,0,63,4388,False,True,0.0
9700-ZCLOT,1,4,193,16,1,2,20.0,32.7,0,77,3922,False,True,0.0
8738-JOKAR,4,4,118,16,1,42,67.7,2882.25,0,36,5034,False,False,0.0
4534-WGCIR,5,2,322,16,1,58,25.15,1509.9,0,71,6444,False,False,0.0
1930-WNXSB,2,3,148,16,1,58,92.85,5305.05,0,36,4879,False,True,0.0
3508-CFVZL,5,4,321,16,1,71,111.3,7985.9,0,46,5957,False,False,0.0
0657-DOGUM,4,1,230,16,1,48,60.6,2985.25,0,76,4077,False,False,0.0
8792-AOROI,5,4,102,16,1,8,65.5,564.35,0,72,2985,False,False,0.0
5146-YYFRZ,5,1,193,16,1,67,19.95,1311.75,0,80,6212,False,False,0.0
3452-SRFEG,2,1,258,16,1,49,74.6,3720.35,0,79,4516,False,True,0.0
4070-OKWVH,1,1,284,16,1,52,94.6,5025.8,0,57,6212,False,True,0.0
